id_sewa,nama_penyewa,barang_disewa,tanggal_sewa,tanggal_kembali,total_biaya
7819,Fani 474,TV Panasonic/LG 43 Inch,2024-12-29,2025-01-02,1200000
7820,Eko 798,Screen 2x3,2025-01-06,2025-01-10,1200000
7821,Iwan 232,TV Panasonic/LG 65 Inch,2024-12-12,2024-12-13,700000
7822,Eko 329,TV Panasonic/LG 43 Inch,2026-04-02,2026-04-08,1800000
7823,Hana 311,Screen 2x3,2024-09-08,2024-09-10,600000
7824,Wati 739,TV Panasonic/LG 43 Inch,2024-09-24,2024-09-25,300000
7825,Eko 444,Epson 6000 Lumens,2026-04-05,2026-04-10,5000000
7826,Santi 235,TV Panasonic/LG 43 Inch,2024-12-01,2024-12-02,300000
7827,Santi 130,TV Panasonic/LG 50 Inch,2026-03-08,2026-03-12,1800000
7828,Joko 963,TV Panasonic/LG 50 Inch,2024-08-19,2024-08-20,450000
7829,Budi 557,TV Panasonic/LG 43 Inch,2023-12-04,2023-12-11,2100000
7830,Joko 395,TV Panasonic/LG 50 Inch,2025-04-01,2025-04-08,3150000
7831,Wati 805,TV Panasonic/LG 55 Inch,2025-11-08,2025-11-10,1100000
7832,Wati 715,TV Panasonic/LG 43 Inch,2026-03-11,2026-03-17,1800000
7833,Zaki 603,TV Panasonic/LG 43 Inch,2025-06-18,2025-06-23,1500000
7834,Iwan 399,TV Panasonic/LG 50 Inch,2024-05-19,2024-05-21,900000
7835,Joko 115,TV Panasonic/LG 43 Inch,2023-10-07,2023-10-13,1800000
7836,Santi 402,TV Panasonic/LG 75 Inch,2023-05-22,2023-05-26,4800000
7837,Hana 281,Screen 3x4,2025-01-25,2025-01-27,800000
7838,Rina 733,Screen 2x3,2023-05-02,2023-05-08,1800000
7839,Eko 538,Screen 2x3,2026-02-02,2026-02-08,1800000
7840,Tono 224,Epson 6000 Lumens,2023-09-25,2023-09-30,5000000
7841,Zaki 256,TV Panasonic/LG 50 Inch,2023-03-14,2023-03-18,1800000
7842,Zaki 986,TV Panasonic/LG 65 Inch,2026-01-11,2026-01-13,1400000
7843,Andi 605,Epson 6000 Lumens,2023-06-02,2023-06-06,4000000
7844,Dewi 792,TV Panasonic/LG 50 Inch,2023-05-11,2023-05-12,450000
7845,Iwan 775,TV Panasonic/LG 65 Inch,2025-03-28,2025-04-03,4200000
7846,Wati 329,Epson 6000 Lumens,2024-02-03,2024-02-09,6000000
7847,Andi 121,TV Panasonic/LG 50 Inch,2025-05-24,2025-05-31,3150000
7848,Joko 547,TV Panasonic/LG 55 Inch,2025-12-02,2025-12-05,1650000
7849,Wati 466,TV Panasonic/LG 65 Inch,2025-02-15,2025-02-17,1400000
7850,Eko 676,Screen 2x3,2023-06-29,2023-07-03,1200000
7851,Iwan 900,Epson 6000 Lumens,2025-02-03,2025-02-05,2000000
7852,Budi 258,TV Panasonic/LG 65 Inch,2025-12-26,2026-01-01,4200000
7853,Zaki 361,Epson 6000 Lumens,2024-04-22,2024-04-29,7000000
7854,Zaki 715,Screen 3x4,2023-08-06,2023-08-08,800000
7855,Santi 340,TV Panasonic/LG 50 Inch,2025-01-29,2025-02-04,2700000
7856,Budi 860,TV Panasonic/LG 50 Inch,2023-05-20,2023-05-22,900000
7857,Fani 749,Epson 6000 Lumens,2025-03-25,2025-03-30,5000000
7858,Hana 487,Epson 6000 Lumens,2025-05-26,2025-05-28,2000000
7859,Zaki 164,TV Panasonic/LG 55 Inch,2024-02-03,2024-02-09,3300000
7860,Santi 732,TV Panasonic/LG 43 Inch,2024-10-22,2024-10-28,1800000
7861,Andi 593,TV Panasonic/LG 50 Inch,2023-07-18,2023-07-23,2250000
7862,Wati 857,Screen 2x3,2023-02-22,2023-02-24,600000
7863,Fani 275,Epson 6000 Lumens,2023-07-08,2023-07-12,4000000
7864,Citra 974,TV Panasonic/LG 43 Inch,2024-03-19,2024-03-24,1500000
7865,Citra 871,TV Panasonic/LG 43 Inch,2024-07-30,2024-08-03,1200000
7866,Dewi 485,Screen 2x3,2025-06-24,2025-06-27,900000
7867,Gani 556,TV Panasonic/LG 55 Inch,2023-11-19,2023-11-26,3850000
7868,Tono 109,TV Panasonic/LG 50 Inch,2026-01-29,2026-01-30,450000
7869,Budi 483,TV Panasonic/LG 43 Inch,2024-08-06,2024-08-07,300000
7870,Gani 103,TV Panasonic/LG 50 Inch,2023-09-04,2023-09-11,3150000
7871,Joko 540,Epson 6000 Lumens,2024-02-29,2024-03-01,1000000
7872,Budi 412,TV Panasonic/LG 43 Inch,2023-08-09,2023-08-15,1800000
7873,Andi 310,Screen 2x3,2023-08-11,2023-08-18,2100000
7874,Zaki 897,Epson 6000 Lumens,2023-09-14,2023-09-20,6000000
7875,Rina 303,Screen 3x4,2024-02-11,2024-02-17,2400000
7876,Citra 313,TV Panasonic/LG 43 Inch,2025-08-20,2025-08-25,1500000
7877,Fani 660,TV Panasonic/LG 50 Inch,2025-09-18,2025-09-24,2700000
7878,Budi 563,TV Panasonic/LG 43 Inch,2025-01-28,2025-01-29,300000
7879,Dewi 796,TV Panasonic/LG 50 Inch,2024-07-25,2024-07-28,1350000
7880,Budi 695,TV Panasonic/LG 43 Inch,2024-10-20,2024-10-21,300000
7881,Wati 800,Screen 2x3,2025-01-23,2025-01-28,1500000
7882,Andi 206,TV Panasonic/LG 43 Inch,2025-02-09,2025-02-14,1500000
7883,Rina 747,TV Panasonic/LG 43 Inch,2024-03-17,2024-03-20,900000
7884,Gani 603,TV Panasonic/LG 43 Inch,2025-04-06,2025-04-08,600000
7885,Rina 143,Screen 3x4,2025-09-06,2025-09-10,1600000
7886,Zaki 164,TV Panasonic/LG 65 Inch,2023-06-01,2023-06-04,2100000
7887,Fani 166,Screen 3x4,2023-10-10,2023-10-13,1200000
7888,Zaki 389,TV Panasonic/LG 65 Inch,2023-03-13,2023-03-17,2800000
7889,Rina 834,TV Panasonic/LG 75 Inch,2025-07-09,2025-07-13,4800000
7890,Wati 590,Epson 6000 Lumens,2023-04-05,2023-04-10,5000000
7891,Wati 304,Epson 6000 Lumens,2023-02-06,2023-02-07,1000000
7892,Budi 267,TV Panasonic/LG 55 Inch,2024-12-21,2024-12-27,3300000
7893,Wati 482,TV Panasonic/LG 43 Inch,2025-02-18,2025-02-22,1200000
7894,Tono 908,Screen 2x3,2024-01-06,2024-01-09,900000
7895,Hana 622,TV Panasonic/LG 43 Inch,2024-03-22,2024-03-27,1500000
7896,Gani 403,TV Panasonic/LG 43 Inch,2025-04-07,2025-04-10,900000
7897,Fani 256,TV Panasonic/LG 55 Inch,2025-12-10,2025-12-14,2200000
7898,Dewi 781,Epson 6000 Lumens,2023-04-27,2023-05-02,5000000
7899,Rina 807,TV Panasonic/LG 50 Inch,2025-06-30,2025-07-07,3150000
7900,Hana 145,TV Panasonic/LG 55 Inch,2023-01-23,2023-01-30,3850000
7901,Tono 170,Screen 3x4,2024-02-25,2024-02-29,1600000
7902,Dewi 657,TV Panasonic/LG 55 Inch,2026-01-14,2026-01-16,1100000
7903,Hana 227,Epson 6000 Lumens,2025-06-17,2025-06-20,3000000
7904,Fani 808,TV Panasonic/LG 55 Inch,2023-08-13,2023-08-14,550000
7905,Santi 196,TV Panasonic/LG 43 Inch,2023-11-30,2023-12-01,300000
7906,Budi 840,TV Panasonic/LG 55 Inch,2025-02-11,2025-02-17,3300000
7907,Zaki 173,Screen 3x4,2024-05-26,2024-06-02,2800000
7908,Santi 441,Screen 2x3,2023-10-14,2023-10-16,600000
7909,Gani 495,TV Panasonic/LG 43 Inch,2025-07-09,2025-07-15,1800000
7910,Tono 891,Screen 2x3,2023-01-27,2023-01-28,300000
7911,Rina 261,TV Panasonic/LG 55 Inch,2024-01-13,2024-01-14,550000
7912,Citra 311,TV Panasonic/LG 43 Inch,2024-03-21,2024-03-27,1800000
7913,Andi 780,TV Panasonic/LG 55 Inch,2025-01-30,2025-02-03,2200000
7914,Zaki 276,TV Panasonic/LG 50 Inch,2024-08-01,2024-08-05,1800000
7915,Rina 931,TV Panasonic/LG 50 Inch,2026-01-18,2026-01-23,2250000
7916,Eko 645,TV Panasonic/LG 43 Inch,2023-06-05,2023-06-09,1200000
7917,Joko 760,TV Panasonic/LG 50 Inch,2024-04-27,2024-04-29,900000
7918,Fani 471,TV Panasonic/LG 50 Inch,2023-04-08,2023-04-10,900000
7919,Santi 477,Epson 6000 Lumens,2025-01-03,2025-01-07,4000000
7920,Tono 695,TV Panasonic/LG 50 Inch,2025-01-16,2025-01-22,2700000
7921,Rina 360,Screen 2x3,2023-03-21,2023-03-25,1200000
7922,Dewi 208,TV Panasonic/LG 65 Inch,2024-09-23,2024-09-24,700000
7923,Eko 736,TV Panasonic/LG 50 Inch,2025-01-22,2025-01-29,3150000
7924,Iwan 867,TV Panasonic/LG 65 Inch,2025-02-26,2025-02-27,700000
7925,Eko 712,TV Panasonic/LG 55 Inch,2024-02-20,2024-02-25,2750000
7926,Budi 158,Epson 6000 Lumens,2025-09-05,2025-09-06,1000000
7927,Fani 991,Screen 3x4,2023-01-20,2023-01-23,1200000
7928,Budi 932,TV Panasonic/LG 65 Inch,2025-12-12,2025-12-13,700000
7929,Citra 640,TV Panasonic/LG 55 Inch,2023-10-15,2023-10-17,1100000
7930,Joko 257,TV Panasonic/LG 65 Inch,2024-06-12,2024-06-17,3500000
7931,Gani 370,Screen 2x3,2026-02-02,2026-02-03,300000
7932,Dewi 428,TV Panasonic/LG 65 Inch,2025-07-29,2025-08-05,4900000
7933,Zaki 459,TV Panasonic/LG 65 Inch,2025-05-03,2025-05-04,700000
7934,Iwan 361,TV Panasonic/LG 55 Inch,2023-07-29,2023-08-01,1650000
7935,Santi 340,TV Panasonic/LG 43 Inch,2023-01-23,2023-01-25,600000
7936,Wati 353,TV Panasonic/LG 43 Inch,2024-05-01,2024-05-03,600000
7937,Zaki 849,TV Panasonic/LG 43 Inch,2025-09-09,2025-09-11,600000
7938,Eko 341,TV Panasonic/LG 43 Inch,2026-01-10,2026-01-13,900000
7939,Citra 629,TV Panasonic/LG 55 Inch,2024-02-01,2024-02-03,1100000
7940,Dewi 532,Epson 6000 Lumens,2024-04-04,2024-04-05,1000000
7941,Tono 946,Epson 6000 Lumens,2025-07-08,2025-07-13,5000000
7942,Iwan 252,TV Panasonic/LG 43 Inch,2023-11-08,2023-11-15,2100000
7943,Wati 654,TV Panasonic/LG 50 Inch,2024-03-04,2024-03-07,1350000
7944,Dewi 845,TV Panasonic/LG 43 Inch,2024-09-11,2024-09-17,1800000
7945,Eko 862,TV Panasonic/LG 43 Inch,2025-04-08,2025-04-11,900000
7946,Budi 737,TV Panasonic/LG 43 Inch,2024-02-03,2024-02-10,2100000
7947,Rina 477,Epson 6000 Lumens,2025-04-14,2025-04-20,6000000
7948,Citra 239,TV Panasonic/LG 50 Inch,2025-02-17,2025-02-21,1800000
7949,Budi 972,TV Panasonic/LG 55 Inch,2023-10-22,2023-10-25,1650000
7950,Gani 229,TV Panasonic/LG 50 Inch,2024-07-25,2024-07-28,1350000
7951,Gani 561,Screen 3x4,2023-02-23,2023-02-25,800000
7952,Joko 518,TV Panasonic/LG 50 Inch,2024-01-26,2024-01-31,2250000
7953,Joko 797,TV Panasonic/LG 50 Inch,2023-10-05,2023-10-06,450000
7954,Wati 485,TV Panasonic/LG 50 Inch,2026-03-11,2026-03-16,2250000
7955,Rina 110,TV Panasonic/LG 43 Inch,2024-09-08,2024-09-14,1800000
7956,Iwan 239,Screen 2x3,2023-12-10,2023-12-11,300000
7957,Tono 679,TV Panasonic/LG 43 Inch,2024-09-18,2024-09-24,1800000
7958,Dewi 362,TV Panasonic/LG 55 Inch,2023-02-18,2023-02-20,1100000
7959,Tono 537,Screen 2x3,2024-02-03,2024-02-07,1200000
7960,Eko 272,TV Panasonic/LG 50 Inch,2024-01-07,2024-01-12,2250000
7961,Citra 675,Screen 2x3,2025-11-08,2025-11-11,900000
7962,Dewi 765,TV Panasonic/LG 43 Inch,2025-04-11,2025-04-18,2100000
7963,Joko 893,Screen 2x3,2026-02-02,2026-02-03,300000
7964,Gani 112,Screen 2x3,2026-01-30,2026-02-04,1500000
7965,Andi 935,TV Panasonic/LG 65 Inch,2025-01-14,2025-01-21,4900000
7966,Santi 911,TV Panasonic/LG 43 Inch,2023-10-05,2023-10-09,1200000
7967,Zaki 781,TV Panasonic/LG 43 Inch,2025-01-29,2025-02-04,1800000
7968,Iwan 712,TV Panasonic/LG 50 Inch,2025-01-23,2025-01-24,450000
7969,Dewi 523,TV Panasonic/LG 50 Inch,2024-10-08,2024-10-11,1350000
7970,Budi 308,TV Panasonic/LG 43 Inch,2023-05-03,2023-05-06,900000
7971,Hana 643,TV Panasonic/LG 43 Inch,2023-02-20,2023-02-23,900000
7972,Zaki 818,Epson 6000 Lumens,2024-01-06,2024-01-11,5000000
7973,Eko 571,TV Panasonic/LG 43 Inch,2023-08-25,2023-08-27,600000
7974,Andi 262,Screen 3x4,2024-12-23,2024-12-24,400000
7975,Wati 994,TV Panasonic/LG 55 Inch,2026-01-27,2026-01-28,550000
7976,Dewi 517,Epson 6000 Lumens,2024-05-15,2024-05-20,5000000
7977,Citra 279,TV Panasonic/LG 55 Inch,2024-07-05,2024-07-07,1100000
7978,Hana 376,TV Panasonic/LG 50 Inch,2023-03-26,2023-03-31,2250000
7979,Joko 514,Epson 6000 Lumens,2025-08-07,2025-08-13,6000000
7980,Santi 596,TV Panasonic/LG 50 Inch,2023-02-13,2023-02-19,2700000
7981,Rina 624,Screen 2x3,2025-05-05,2025-05-07,600000
7982,Rina 773,Screen 2x3,2024-01-25,2024-01-28,900000
7983,Gani 183,Epson 6000 Lumens,2023-03-04,2023-03-08,4000000
7984,Eko 941,TV Panasonic/LG 55 Inch,2023-11-24,2023-11-27,1650000
7985,Dewi 849,TV Panasonic/LG 43 Inch,2024-10-26,2024-11-01,1800000
7986,Rina 395,Screen 2x3,2023-07-13,2023-07-18,1500000
7987,Joko 178,TV Panasonic/LG 65 Inch,2025-05-10,2025-05-15,3500000
7988,Wati 154,TV Panasonic/LG 65 Inch,2023-12-19,2023-12-26,4900000
7989,Budi 510,TV Panasonic/LG 75 Inch,2023-05-03,2023-05-05,2400000
7990,Andi 391,TV Panasonic/LG 50 Inch,2025-03-09,2025-03-11,900000
7991,Gani 211,TV Panasonic/LG 43 Inch,2025-08-20,2025-08-27,2100000
7992,Andi 701,TV Panasonic/LG 55 Inch,2026-03-25,2026-03-30,2750000
7993,Gani 416,TV Panasonic/LG 65 Inch,2024-06-13,2024-06-16,2100000
7994,Hana 551,TV Panasonic/LG 55 Inch,2023-03-26,2023-03-31,2750000
7995,Wati 263,Screen 3x4,2025-09-05,2025-09-12,2800000
7996,Gani 436,Epson 6000 Lumens,2025-05-25,2025-05-28,3000000
7997,Santi 158,TV Panasonic/LG 55 Inch,2023-11-11,2023-11-12,550000
7998,Citra 222,TV Panasonic/LG 43 Inch,2024-01-19,2024-01-24,1500000
7999,Iwan 846,TV Panasonic/LG 43 Inch,2024-11-28,2024-12-05,2100000
8000,Eko 767,TV Panasonic/LG 75 Inch,2026-04-12,2026-04-18,7200000
8001,Andi 385,TV Panasonic/LG 43 Inch,2024-09-19,2024-09-23,1200000
8002,Budi 642,Epson 6000 Lumens,2023-08-04,2023-08-05,1000000
8003,Dewi 417,Epson 6000 Lumens,2023-01-17,2023-01-19,2000000
8004,Andi 118,TV Panasonic/LG 43 Inch,2024-11-24,2024-11-26,600000
8005,Hana 868,TV Panasonic/LG 43 Inch,2024-09-22,2024-09-27,1500000
8006,Gani 671,TV Panasonic/LG 55 Inch,2024-01-14,2024-01-15,550000
8007,Fani 919,TV Panasonic/LG 55 Inch,2023-09-02,2023-09-08,3300000
8008,Gani 397,TV Panasonic/LG 43 Inch,2024-07-21,2024-07-23,600000
8009,Fani 561,TV Panasonic/LG 43 Inch,2024-10-28,2024-11-04,2100000
8010,Rina 784,Screen 2x3,2024-10-10,2024-10-16,1800000
8011,Eko 860,TV Panasonic/LG 55 Inch,2025-05-11,2025-05-13,1100000
8012,Eko 373,TV Panasonic/LG 50 Inch,2023-11-28,2023-11-30,900000
8013,Gani 270,Screen 3x4,2023-10-07,2023-10-14,2800000
8014,Zaki 842,TV Panasonic/LG 43 Inch,2025-08-13,2025-08-14,300000
8015,Santi 929,TV Panasonic/LG 65 Inch,2025-05-16,2025-05-21,3500000
8016,Iwan 687,Screen 3x4,2024-08-03,2024-08-10,2800000
8017,Iwan 234,Screen 2x3,2023-07-19,2023-07-24,1500000
8018,Wati 491,TV Panasonic/LG 50 Inch,2023-01-20,2023-01-23,1350000
8019,Tono 544,Screen 2x3,2024-05-10,2024-05-14,1200000
8020,Wati 988,TV Panasonic/LG 50 Inch,2024-07-11,2024-07-13,900000
8021,Wati 483,TV Panasonic/LG 43 Inch,2023-03-16,2023-03-22,1800000
8022,Fani 601,Screen 2x3,2024-12-18,2024-12-22,1200000
8023,Budi 422,TV Panasonic/LG 50 Inch,2025-06-04,2025-06-06,900000
8024,Wati 216,Epson 6000 Lumens,2026-03-16,2026-03-20,4000000
8025,Citra 769,TV Panasonic/LG 55 Inch,2024-06-05,2024-06-12,3850000
8026,Budi 746,TV Panasonic/LG 50 Inch,2025-06-23,2025-06-28,2250000
8027,Andi 907,TV Panasonic/LG 43 Inch,2024-06-21,2024-06-25,1200000
8028,Rina 541,Epson 6000 Lumens,2024-06-08,2024-06-09,1000000
8029,Zaki 295,Epson 6000 Lumens,2023-10-08,2023-10-09,1000000
8030,Iwan 507,Screen 3x4,2025-06-15,2025-06-16,400000
8031,Wati 865,Screen 3x4,2024-07-28,2024-08-03,2400000
8032,Citra 486,TV Panasonic/LG 55 Inch,2025-09-22,2025-09-26,2200000
8033,Fani 407,TV Panasonic/LG 43 Inch,2023-07-30,2023-07-31,300000
8034,Fani 110,TV Panasonic/LG 43 Inch,2024-05-09,2024-05-10,300000
8035,Wati 416,Screen 2x3,2025-04-22,2025-04-28,1800000
8036,Fani 105,Screen 3x4,2026-01-16,2026-01-22,2400000
8037,Tono 930,TV Panasonic/LG 65 Inch,2025-07-22,2025-07-24,1400000
8038,Hana 815,Epson 6000 Lumens,2024-02-11,2024-02-15,4000000
8039,Zaki 727,TV Panasonic/LG 75 Inch,2025-04-20,2025-04-26,7200000
8040,Zaki 288,TV Panasonic/LG 55 Inch,2024-05-11,2024-05-12,550000
8041,Rina 682,TV Panasonic/LG 65 Inch,2024-04-23,2024-04-24,700000
8042,Iwan 132,TV Panasonic/LG 50 Inch,2025-01-23,2025-01-29,2700000
8043,Tono 213,TV Panasonic/LG 50 Inch,2026-02-26,2026-03-01,1350000
8044,Gani 249,Epson 6000 Lumens,2026-01-11,2026-01-17,6000000
8045,Eko 905,Screen 2x3,2024-09-30,2024-10-07,2100000
8046,Iwan 241,Screen 2x3,2025-01-20,2025-01-22,600000
8047,Eko 761,Screen 3x4,2025-12-30,2026-01-02,1200000
8048,Hana 475,Screen 2x3,2023-07-31,2023-08-05,1500000
8049,Andi 250,TV Panasonic/LG 75 Inch,2025-06-01,2025-06-08,8400000
8050,Dewi 913,TV Panasonic/LG 43 Inch,2024-11-21,2024-11-23,600000
8051,Tono 994,TV Panasonic/LG 55 Inch,2024-11-24,2024-11-26,1100000
8052,Iwan 818,TV Panasonic/LG 43 Inch,2023-03-20,2023-03-23,900000
8053,Joko 818,TV Panasonic/LG 55 Inch,2026-04-08,2026-04-10,1100000
8054,Tono 371,Epson 6000 Lumens,2026-01-30,2026-01-31,1000000
8055,Fani 566,TV Panasonic/LG 55 Inch,2023-05-10,2023-05-11,550000
8056,Eko 439,TV Panasonic/LG 43 Inch,2025-11-17,2025-11-23,1800000
8057,Santi 382,TV Panasonic/LG 43 Inch,2025-04-04,2025-04-06,600000
8058,Zaki 449,Epson 6000 Lumens,2026-04-09,2026-04-13,4000000
8059,Citra 503,TV Panasonic/LG 55 Inch,2025-08-09,2025-08-15,3300000
8060,Fani 878,TV Panasonic/LG 75 Inch,2025-09-10,2025-09-11,1200000
8061,Hana 139,TV Panasonic/LG 43 Inch,2024-07-12,2024-07-14,600000
8062,Zaki 221,Epson 6000 Lumens,2024-06-12,2024-06-13,1000000
8063,Zaki 406,TV Panasonic/LG 43 Inch,2025-05-24,2025-05-31,2100000
8064,Fani 535,TV Panasonic/LG 50 Inch,2023-01-24,2023-01-29,2250000
8065,Rina 270,TV Panasonic/LG 55 Inch,2024-02-04,2024-02-06,1100000
8066,Citra 731,TV Panasonic/LG 50 Inch,2026-01-21,2026-01-23,900000
8067,Eko 332,TV Panasonic/LG 43 Inch,2024-12-16,2024-12-18,600000
8068,Hana 154,TV Panasonic/LG 43 Inch,2023-03-30,2023-04-05,1800000
8069,Iwan 384,TV Panasonic/LG 43 Inch,2023-06-22,2023-06-26,1200000
8070,Iwan 372,TV Panasonic/LG 50 Inch,2025-07-05,2025-07-12,3150000
8071,Gani 135,TV Panasonic/LG 43 Inch,2025-05-02,2025-05-07,1500000
8072,Hana 568,Screen 3x4,2023-10-20,2023-10-26,2400000
8073,Gani 125,TV Panasonic/LG 43 Inch,2023-12-27,2024-01-03,2100000
8074,Gani 557,Epson 6000 Lumens,2024-04-26,2024-05-02,6000000
8075,Fani 285,Screen 2x3,2026-01-20,2026-01-25,1500000
8076,Zaki 117,TV Panasonic/LG 50 Inch,2024-07-19,2024-07-24,2250000
8077,Citra 461,TV Panasonic/LG 65 Inch,2026-01-23,2026-01-28,3500000
8078,Andi 400,TV Panasonic/LG 65 Inch,2025-07-24,2025-07-26,1400000
8079,Andi 779,TV Panasonic/LG 50 Inch,2024-01-23,2024-01-26,1350000
8080,Iwan 730,TV Panasonic/LG 43 Inch,2025-01-26,2025-01-28,600000
8081,Joko 428,TV Panasonic/LG 50 Inch,2023-05-18,2023-05-21,1350000
8082,Eko 409,Screen 2x3,2024-04-13,2024-04-14,300000
8083,Iwan 503,Epson 6000 Lumens,2024-01-28,2024-01-31,3000000
8084,Andi 568,Screen 3x4,2025-03-05,2025-03-06,400000
8085,Citra 450,Screen 3x4,2025-11-11,2025-11-14,1200000
8086,Eko 369,Epson 6000 Lumens,2025-01-24,2025-01-31,7000000
8087,Fani 218,TV Panasonic/LG 50 Inch,2023-03-27,2023-03-29,900000
8088,Eko 897,TV Panasonic/LG 55 Inch,2023-11-05,2023-11-09,2200000
8089,Hana 943,TV Panasonic/LG 55 Inch,2025-10-01,2025-10-07,3300000
8090,Budi 569,TV Panasonic/LG 43 Inch,2025-03-05,2025-03-08,900000
8091,Rina 537,TV Panasonic/LG 55 Inch,2023-06-07,2023-06-10,1650000
8092,Joko 618,Epson 6000 Lumens,2024-03-19,2024-03-23,4000000
8093,Dewi 372,Screen 2x3,2025-06-29,2025-07-02,900000
8094,Dewi 233,TV Panasonic/LG 55 Inch,2025-11-15,2025-11-22,3850000
8095,Iwan 153,TV Panasonic/LG 50 Inch,2025-08-11,2025-08-17,2700000
8096,Citra 893,TV Panasonic/LG 55 Inch,2025-02-07,2025-02-13,3300000
8097,Budi 423,TV Panasonic/LG 43 Inch,2023-12-11,2023-12-14,900000
8098,Citra 757,TV Panasonic/LG 43 Inch,2026-03-03,2026-03-07,1200000
8099,Eko 522,TV Panasonic/LG 50 Inch,2025-02-03,2025-02-07,1800000
8100,Andi 247,TV Panasonic/LG 75 Inch,2026-04-16,2026-04-19,3600000
8101,Budi 169,TV Panasonic/LG 55 Inch,2025-09-11,2025-09-14,1650000
8102,Fani 386,Screen 2x3,2026-04-05,2026-04-07,600000
8103,Andi 506,Epson 6000 Lumens,2023-11-14,2023-11-17,3000000
8104,Dewi 419,Epson 6000 Lumens,2023-07-03,2023-07-04,1000000
8105,Tono 133,TV Panasonic/LG 50 Inch,2025-02-19,2025-02-22,1350000
8106,Andi 973,TV Panasonic/LG 43 Inch,2024-03-09,2024-03-10,300000
8107,Iwan 608,TV Panasonic/LG 75 Inch,2024-07-22,2024-07-25,3600000
8108,Fani 408,TV Panasonic/LG 43 Inch,2023-07-24,2023-07-25,300000
8109,Gani 683,TV Panasonic/LG 50 Inch,2026-02-24,2026-02-27,1350000
8110,Budi 350,Epson 6000 Lumens,2025-05-13,2025-05-14,1000000
8111,Hana 127,TV Panasonic/LG 43 Inch,2024-10-16,2024-10-21,1500000
8112,Wati 544,TV Panasonic/LG 50 Inch,2024-07-17,2024-07-22,2250000
8113,Joko 355,TV Panasonic/LG 50 Inch,2025-02-06,2025-02-10,1800000
8114,Iwan 744,TV Panasonic/LG 50 Inch,2026-04-23,2026-04-26,1350000
8115,Gani 331,TV Panasonic/LG 43 Inch,2023-07-22,2023-07-29,2100000
8116,Santi 694,TV Panasonic/LG 43 Inch,2024-04-23,2024-04-30,2100000
8117,Santi 842,TV Panasonic/LG 55 Inch,2025-01-05,2025-01-10,2750000
8118,Iwan 416,TV Panasonic/LG 55 Inch,2024-08-26,2024-08-29,1650000
8119,Citra 335,TV Panasonic/LG 43 Inch,2023-04-24,2023-04-28,1200000
8120,Citra 274,TV Panasonic/LG 43 Inch,2023-12-04,2023-12-09,1500000
8121,Budi 805,TV Panasonic/LG 43 Inch,2025-02-09,2025-02-15,1800000
8122,Zaki 543,TV Panasonic/LG 55 Inch,2025-05-11,2025-05-17,3300000
8123,Wati 930,TV Panasonic/LG 55 Inch,2025-10-20,2025-10-24,2200000
8124,Rina 922,TV Panasonic/LG 50 Inch,2026-02-15,2026-02-17,900000
8125,Rina 779,Epson 6000 Lumens,2024-07-29,2024-08-05,7000000
8126,Fani 399,TV Panasonic/LG 50 Inch,2026-03-06,2026-03-07,450000
8127,Gani 666,Screen 2x3,2026-03-16,2026-03-19,900000
8128,Fani 801,TV Panasonic/LG 55 Inch,2026-01-06,2026-01-13,3850000
8129,Iwan 821,TV Panasonic/LG 43 Inch,2023-08-02,2023-08-03,300000
8130,Fani 545,TV Panasonic/LG 65 Inch,2023-11-30,2023-12-04,2800000
8131,Citra 394,TV Panasonic/LG 50 Inch,2023-08-28,2023-08-29,450000
8132,Zaki 470,Screen 2x3,2025-07-19,2025-07-22,900000
8133,Dewi 895,TV Panasonic/LG 50 Inch,2023-09-05,2023-09-11,2700000
8134,Andi 700,TV Panasonic/LG 43 Inch,2023-02-07,2023-02-12,1500000
8135,Eko 462,TV Panasonic/LG 50 Inch,2025-11-14,2025-11-20,2700000
8136,Hana 347,Screen 2x3,2024-12-03,2024-12-07,1200000
8137,Santi 635,TV Panasonic/LG 43 Inch,2023-06-09,2023-06-12,900000
8138,Tono 636,Screen 2x3,2025-05-19,2025-05-21,600000
8139,Dewi 385,TV Panasonic/LG 43 Inch,2024-05-25,2024-05-31,1800000
8140,Zaki 243,Epson 6000 Lumens,2024-01-09,2024-01-11,2000000
8141,Santi 144,TV Panasonic/LG 55 Inch,2026-03-13,2026-03-14,550000
8142,Zaki 906,TV Panasonic/LG 55 Inch,2025-03-08,2025-03-09,550000
8143,Budi 564,TV Panasonic/LG 43 Inch,2023-04-12,2023-04-19,2100000
8144,Joko 987,TV Panasonic/LG 55 Inch,2024-07-02,2024-07-06,2200000
8145,Wati 143,Screen 2x3,2025-11-01,2025-11-02,300000
8146,Citra 636,TV Panasonic/LG 43 Inch,2023-02-09,2023-02-15,1800000
8147,Hana 813,Epson 6000 Lumens,2024-06-30,2024-07-06,6000000
8148,Hana 178,TV Panasonic/LG 55 Inch,2023-06-16,2023-06-23,3850000
8149,Wati 370,Epson 6000 Lumens,2024-02-22,2024-02-25,3000000
8150,Tono 884,TV Panasonic/LG 55 Inch,2025-02-18,2025-02-21,1650000
8151,Gani 458,TV Panasonic/LG 55 Inch,2023-11-12,2023-11-16,2200000
8152,Wati 773,TV Panasonic/LG 50 Inch,2026-03-25,2026-03-27,900000
