id_transaksi,nama_penyewa,barang_disewa,tanggal_sewa,tanggal_kembali,durasi_sewa,total_biaya,id_barang,jenis_barang,harga_sewa,stok,jumlah_disewa,tersedia
TRX-2025-09724,Yanto Putri,TV Panasonic 43 inch,2025-07-21,2025-07-23,2,546377,B004,TV,290000,12,1,6
TRX-2025-09725,Eka Ramadhan,Proyektor Epson 6000 Lumens,2024-02-08,2024-02-12,4,3811934,B001,Proyektor,1010000,15,1,1
TRX-2025-09726,Andi Saputra,TV Panasonic 50 inch,2023-07-21,2023-07-24,3,1285170,B006,TV,446000,10,1,2
TRX-2025-09727,Siska Pratama,TV Panasonic 43 inch,2024-07-27,2024-07-28,1,270979,B004,TV,291000,12,1,3
TRX-2025-09728,Eka Saputra,TV LG 43 inch,2025-06-03,2025-06-04,1,292001,B005,TV,307000,12,1,2
TRX-2025-09729,Rina Wijaya,Screen 3x4,2023-04-14,2023-04-16,2,751844,B003,Screen,409000,8,1,3
TRX-2025-09730,Rian Putri,TV LG 55 inch,2023-07-04,2023-07-10,6,2939571,B009,TV,544000,8,1,7
TRX-2025-09731,Eka Sari,TV Panasonic 43 inch,2023-04-22,2023-04-23,1,279560,B004,TV,310000,12,1,9
TRX-2025-09732,Agus Kusuma,Proyektor Epson 6000 Lumens,2024-10-24,2024-10-25,1,876557,B001,Proyektor,955000,15,1,12
TRX-2025-09733,Dewi Kusuma,Screen 3x4,2023-10-14,2023-10-21,7,2616185,B003,Screen,415000,8,1,3
TRX-2025-09734,Yanto Kusuma,TV LG 65 inch,2024-01-12,2024-01-16,4,2862149,B011,TV,730000,6,1,2
TRX-2025-09735,Rina Lestari,Screen 3x4,2025-05-18,2025-05-24,6,2221713,B003,Screen,403000,8,1,2
TRX-2025-09736,Budi Putri,TV Panasonic 43 inch,2023-12-10,2023-12-12,2,543107,B004,TV,290000,12,1,3
TRX-2025-09737,Rian Saputra,Proyektor Epson 6000 Lumens,2023-03-26,2023-04-01,6,5726586,B001,Proyektor,998000,15,1,5
TRX-2025-09738,Siska Sari,TV Panasonic 65 inch,2023-08-31,2023-09-07,7,4828424,B010,TV,718000,6,1,5
TRX-2025-09739,Hadi Santoso,TV LG 50 inch,2025-03-01,2025-03-04,3,1348927,B007,TV,468000,10,1,2
TRX-2025-09740,Eka Pratama,TV LG 55 inch,2025-04-25,2025-04-29,4,1976158,B009,TV,537000,8,1,5
TRX-2025-09741,Budi Putri,TV LG 43 inch,2023-05-19,2023-05-26,7,1969612,B005,TV,299000,12,1,5
TRX-2025-09742,Lia Putri,TV Panasonic 43 inch,2023-01-21,2023-01-23,2,561808,B004,TV,297000,12,1,8
TRX-2025-09743,Joko Saputra,TV Panasonic 50 inch,2023-05-26,2023-06-01,6,2407464,B006,TV,443000,10,1,7
TRX-2025-09744,Siti Hidayat,TV LG 50 inch,2024-10-07,2024-10-10,3,1258980,B007,TV,446000,10,1,0
TRX-2025-09745,Joko Putri,TV LG 50 inch,2024-11-26,2024-11-27,1,428433,B007,TV,440000,10,1,3
TRX-2025-09746,Maya Lestari,TV LG 75 inch,2023-09-25,2023-09-29,4,4586955,B013,TV,1198000,4,1,1
TRX-2025-09747,Maya Pratama,TV LG 75 inch,2024-11-28,2024-11-30,2,2197820,B013,TV,1193000,4,1,1
TRX-2025-09748,Siti Saputra,TV LG 55 inch,2023-12-11,2023-12-12,1,510543,B009,TV,563000,8,1,6
TRX-2025-09749,Agus Pratama,Proyektor Epson 6000 Lumens,2025-01-21,2025-01-24,3,2898466,B001,Proyektor,1021000,15,1,15
TRX-2025-09750,Andi Ramadhan,Proyektor Epson 6000 Lumens,2025-09-08,2025-09-09,1,993415,B001,Proyektor,1024000,15,1,11
TRX-2025-09751,Yanto Ramadhan,TV Panasonic 50 inch,2025-03-09,2025-03-16,7,2958578,B006,TV,439000,10,1,3
TRX-2025-09752,Andi Lestari,TV Panasonic 65 inch,2024-01-18,2024-01-25,7,4369416,B010,TV,673000,6,1,1
TRX-2025-09753,Budi Sari,TV Panasonic 50 inch,2023-01-10,2023-01-15,5,2041533,B006,TV,439000,10,1,9
TRX-2025-09754,Rina Saputra,TV LG 43 inch,2025-10-04,2025-10-05,1,273219,B005,TV,302000,12,1,1
TRX-2025-09755,Joko Santoso,TV Panasonic 43 inch,2024-05-11,2024-05-18,7,1957298,B004,TV,298000,12,1,9
TRX-2025-09756,Doni Lestari,TV LG 50 inch,2024-02-19,2024-02-26,7,3067317,B007,TV,459000,10,1,2
TRX-2025-09757,Rina Ramadhan,TV LG 75 inch,2025-08-01,2025-08-03,2,2196122,B013,TV,1202000,4,1,3
TRX-2025-09758,Budi Putri,TV Panasonic 43 inch,2025-04-21,2025-04-23,2,606987,B004,TV,306000,12,1,8
TRX-2025-09759,Agus Hidayat,Proyektor Epson 6000 Lumens,2025-02-06,2025-02-10,4,3692475,B001,Proyektor,996000,15,1,2
TRX-2025-09760,Lia Santoso,TV LG 50 inch,2023-08-20,2023-08-21,1,405860,B007,TV,444000,10,1,1
TRX-2025-09761,Hadi Putri,TV Panasonic 50 inch,2023-10-19,2023-10-20,1,443105,B006,TV,459000,10,1,4
TRX-2025-09762,Eka Sari,TV Panasonic 65 inch,2025-09-21,2025-09-25,4,2601637,B010,TV,695000,6,1,3
TRX-2025-09763,Rian Hidayat,Screen 2x3,2024-01-21,2024-01-27,6,1720272,B002,Screen,309000,10,1,0
TRX-2025-09764,Budi Ramadhan,Screen 2x3,2024-10-06,2024-10-09,3,875206,B002,Screen,292000,10,1,2
TRX-2025-09765,Maya Sari,TV LG 50 inch,2023-10-27,2023-10-30,3,1332921,B007,TV,463000,10,1,9
TRX-2025-09766,Dewi Saputra,TV Panasonic 43 inch,2023-04-14,2023-04-16,2,566793,B004,TV,302000,12,1,1
TRX-2025-09767,Doni Saputra,TV LG 55 inch,2023-08-27,2023-08-29,2,1087963,B009,TV,562000,8,1,2
TRX-2025-09768,Rian Hidayat,Proyektor Epson 6000 Lumens,2025-11-30,2025-12-03,3,2749449,B001,Proyektor,969000,15,1,9
TRX-2025-09769,Siska Kusuma,TV LG 43 inch,2025-08-13,2025-08-18,5,1381211,B005,TV,301000,12,1,3
TRX-2025-09770,Maya Saputra,Screen 3x4,2025-08-20,2025-08-23,3,1090497,B003,Screen,402000,8,1,5
TRX-2025-09771,Rina Santoso,TV LG 50 inch,2024-06-29,2024-06-30,1,454155,B007,TV,472000,10,1,1
TRX-2025-09772,Rina Wijaya,Screen 2x3,2024-02-07,2024-02-11,4,1074854,B002,Screen,296000,10,1,3
TRX-2025-09773,Andi Ramadhan,TV Panasonic 75 inch,2025-05-25,2025-05-27,2,2144654,B012,TV,1175000,4,1,1
TRX-2025-09774,Joko Kusuma,TV LG 55 inch,2024-04-08,2024-04-15,7,3853500,B009,TV,566000,8,1,8
TRX-2025-09775,Budi Santoso,TV LG 75 inch,2023-05-12,2023-05-18,6,6838128,B013,TV,1225000,4,1,1
TRX-2025-09776,Joko Lestari,Screen 2x3,2024-05-23,2024-05-25,2,545908,B002,Screen,288000,10,1,4
TRX-2025-09777,Budi Pratama,TV LG 50 inch,2024-06-23,2024-06-24,1,460187,B007,TV,464000,10,1,9
TRX-2025-09778,Rina Pratama,Proyektor Epson 6000 Lumens,2024-01-29,2024-02-03,5,4927882,B001,Proyektor,1037000,15,1,0
TRX-2025-09779,Hadi Santoso,TV Panasonic 75 inch,2023-09-06,2023-09-09,3,3263397,B012,TV,1188000,4,1,3
TRX-2025-09780,Siti Sari,Proyektor Epson 6000 Lumens,2024-02-11,2024-02-17,6,5551818,B001,Proyektor,959000,15,1,0
TRX-2025-09781,Rina Lestari,TV Panasonic 55 inch,2023-04-14,2023-04-16,2,1082852,B008,TV,567000,8,1,4
TRX-2025-09782,Siska Lestari,Screen 2x3,2024-06-26,2024-07-03,7,1953508,B002,Screen,295000,10,1,9
TRX-2025-09783,Eka Ramadhan,Screen 2x3,2025-12-09,2025-12-12,3,816849,B002,Screen,297000,10,1,0
TRX-2025-09784,Andi Hidayat,TV Panasonic 65 inch,2023-01-20,2023-01-21,1,682586,B010,TV,720000,6,1,6
TRX-2025-09785,Rina Hidayat,Screen 2x3,2025-01-01,2025-01-08,7,1957631,B002,Screen,297000,10,1,2
TRX-2025-09786,Eka Ramadhan,TV Panasonic 50 inch,2023-12-23,2023-12-30,7,2813257,B006,TV,446000,10,1,1
TRX-2025-09787,Doni Saputra,Proyektor Epson 6000 Lumens,2023-01-02,2023-01-08,6,6074255,B001,Proyektor,1013000,15,1,0
TRX-2025-09788,Lia Wijaya,TV LG 65 inch,2025-12-20,2025-12-22,2,1251283,B011,TV,682000,6,1,1
TRX-2025-09789,Agus Kusuma,TV LG 55 inch,2023-11-15,2023-11-18,3,1481236,B009,TV,536000,8,1,5
TRX-2025-09790,Eka Ramadhan,TV Panasonic 50 inch,2025-10-05,2025-10-09,4,1834968,B006,TV,470000,10,1,7
TRX-2025-09791,Rian Putri,Proyektor Epson 6000 Lumens,2025-10-28,2025-10-29,1,941027,B001,Proyektor,976000,15,1,9
TRX-2025-09792,Rian Kusuma,TV Panasonic 43 inch,2023-08-23,2023-08-26,3,835409,B004,TV,300000,12,1,12
TRX-2025-09793,Andi Sari,Screen 2x3,2025-08-22,2025-08-26,4,1084158,B002,Screen,286000,10,1,0
TRX-2025-09794,Doni Sari,Proyektor Epson 6000 Lumens,2024-06-16,2024-06-19,3,2831534,B001,Proyektor,964000,15,1,13
TRX-2025-09795,Lia Santoso,Screen 3x4,2023-06-11,2023-06-14,3,1136398,B003,Screen,414000,8,1,1
TRX-2025-09796,Agus Wijaya,TV Panasonic 43 inch,2024-10-08,2024-10-12,4,1201351,B004,TV,310000,12,1,1
TRX-2025-09797,Yanto Pratama,TV LG 55 inch,2023-11-06,2023-11-08,2,1043892,B009,TV,556000,8,1,0
TRX-2025-09798,Maya Putri,Proyektor Epson 6000 Lumens,2025-07-25,2025-07-31,6,5480517,B001,Proyektor,1004000,15,1,9
TRX-2025-09799,Maya Hidayat,TV LG 55 inch,2024-05-31,2024-06-07,7,3674876,B009,TV,560000,8,1,3
TRX-2025-09800,Budi Wijaya,Proyektor Epson 6000 Lumens,2023-03-11,2023-03-17,6,5849161,B001,Proyektor,982000,15,1,0
TRX-2025-09801,Budi Pratama,Proyektor Epson 6000 Lumens,2023-10-28,2023-11-03,6,5726401,B001,Proyektor,982000,15,1,12
TRX-2025-09802,Rina Kusuma,TV LG 65 inch,2024-06-11,2024-06-16,5,3373883,B011,TV,704000,6,1,0
TRX-2025-09803,Rian Sari,TV LG 65 inch,2023-11-26,2023-12-01,5,3553318,B011,TV,725000,6,1,2
TRX-2025-09804,Rian Ramadhan,Screen 2x3,2023-05-17,2023-05-18,1,283829,B002,Screen,309000,10,1,6
TRX-2025-09805,Doni Kusuma,TV LG 43 inch,2023-01-14,2023-01-20,6,1689559,B005,TV,311000,12,1,6
TRX-2025-09806,Siska Sari,TV Panasonic 55 inch,2024-11-20,2024-11-22,2,1106351,B008,TV,576000,8,1,5
TRX-2025-09807,Andi Ramadhan,TV Panasonic 43 inch,2025-08-31,2025-09-02,2,569565,B004,TV,298000,12,1,4
TRX-2025-09808,Andi Kusuma,Proyektor Epson 6000 Lumens,2024-05-25,2024-05-30,5,4802261,B001,Proyektor,1040000,15,1,8
TRX-2025-09809,Doni Ramadhan,TV LG 55 inch,2024-10-15,2024-10-16,1,542264,B009,TV,560000,8,1,6
TRX-2025-09810,Rian Kusuma,TV Panasonic 75 inch,2024-06-09,2024-06-12,3,3233154,B012,TV,1157000,4,1,4
TRX-2025-09811,Budi Wijaya,TV LG 65 inch,2023-01-15,2023-01-20,5,3384833,B011,TV,728000,6,1,6
TRX-2025-09812,Siska Wijaya,Screen 2x3,2023-03-20,2023-03-26,6,1771954,B002,Screen,312000,10,1,1
TRX-2025-09813,Maya Sari,TV LG 55 inch,2024-11-10,2024-11-13,3,1572041,B009,TV,536000,8,1,8
TRX-2025-09814,Rian Ramadhan,TV Panasonic 43 inch,2024-10-22,2024-10-26,4,1096173,B004,TV,293000,12,1,0
TRX-2025-09815,Eka Pratama,TV Panasonic 43 inch,2025-04-15,2025-04-16,1,274259,B004,TV,288000,12,1,0
TRX-2025-09816,Joko Ramadhan,TV Panasonic 75 inch,2024-07-01,2024-07-04,3,3350420,B012,TV,1147000,4,1,2
TRX-2025-09817,Doni Saputra,TV Panasonic 43 inch,2025-02-13,2025-02-17,4,1158413,B004,TV,305000,12,1,8
TRX-2025-09818,Eka Wijaya,TV Panasonic 43 inch,2023-03-25,2023-03-31,6,1795518,B004,TV,301000,12,1,12
TRX-2025-09819,Agus Kusuma,TV LG 75 inch,2025-03-20,2025-03-21,1,1190584,B013,TV,1211000,4,1,1
TRX-2025-09820,Dewi Sari,Screen 3x4,2023-08-06,2023-08-12,6,2327008,B003,Screen,388000,8,1,7
TRX-2025-09821,Siska Santoso,Screen 2x3,2023-09-16,2023-09-19,3,833951,B002,Screen,303000,10,1,5
TRX-2025-09822,Siti Saputra,TV LG 43 inch,2023-03-02,2023-03-04,2,621661,B005,TV,311000,12,1,0
TRX-2025-09823,Eka Putri,Screen 3x4,2023-08-05,2023-08-10,5,1956945,B003,Screen,394000,8,1,8
TRX-2025-09824,Joko Kusuma,TV LG 50 inch,2024-01-19,2024-01-25,6,2595797,B007,TV,472000,10,1,1
TRX-2025-09825,Eka Sari,Proyektor Epson 6000 Lumens,2024-06-01,2024-06-04,3,2913500,B001,Proyektor,975000,15,1,10
TRX-2025-09826,Eka Kusuma,TV Panasonic 43 inch,2025-03-28,2025-03-30,2,575032,B004,TV,307000,12,1,11
TRX-2025-09827,Andi Saputra,TV LG 50 inch,2024-09-19,2024-09-20,1,422347,B007,TV,461000,10,1,2
TRX-2025-09828,Rina Putri,TV Panasonic 55 inch,2023-09-18,2023-09-22,4,1998971,B008,TV,526000,8,1,7
TRX-2025-09829,Yanto Santoso,TV LG 55 inch,2024-04-29,2024-04-30,1,524257,B009,TV,573000,8,1,4
TRX-2025-09830,Budi Saputra,TV LG 55 inch,2025-02-15,2025-02-17,2,1037275,B009,TV,569000,8,1,7
TRX-2025-09831,Lia Sari,TV LG 55 inch,2023-04-08,2023-04-09,1,543427,B009,TV,566000,8,1,5
TRX-2025-09832,Siti Lestari,Proyektor Epson 6000 Lumens,2023-07-17,2023-07-21,4,3697911,B001,Proyektor,989000,15,1,9
TRX-2025-09833,Agus Saputra,Screen 2x3,2023-11-30,2023-12-01,1,265939,B002,Screen,294000,10,1,8
TRX-2025-09834,Doni Hidayat,TV LG 55 inch,2023-02-23,2023-02-25,2,1095736,B009,TV,569000,8,1,7
TRX-2025-09835,Doni Kusuma,TV LG 55 inch,2023-07-15,2023-07-16,1,544211,B009,TV,565000,8,1,1
TRX-2025-09836,Maya Saputra,TV Panasonic 43 inch,2024-01-12,2024-01-13,1,262943,B004,TV,286000,12,1,11
TRX-2025-09837,Agus Wijaya,TV Panasonic 50 inch,2025-09-27,2025-09-29,2,804616,B006,TV,438000,10,1,4
TRX-2025-09838,Siti Ramadhan,Proyektor Epson 6000 Lumens,2024-12-19,2024-12-25,6,5608923,B001,Proyektor,995000,15,1,15
TRX-2025-09839,Dewi Pratama,TV Panasonic 50 inch,2023-01-17,2023-01-22,5,2304952,B006,TV,468000,10,1,2
TRX-2025-09840,Budi Santoso,Screen 2x3,2025-02-09,2025-02-12,3,803894,B002,Screen,291000,10,1,9
TRX-2025-09841,Doni Wijaya,TV Panasonic 43 inch,2024-11-08,2024-11-12,4,1075682,B004,TV,291000,12,1,6
TRX-2025-09842,Hadi Saputra,TV Panasonic 50 inch,2025-08-05,2025-08-11,6,2639658,B006,TV,464000,10,1,7
TRX-2025-09843,Andi Pratama,TV Panasonic 65 inch,2024-11-05,2024-11-06,1,692699,B010,TV,716000,6,1,3
TRX-2025-09844,Yanto Putri,Screen 2x3,2023-01-21,2023-01-26,5,1423663,B002,Screen,308000,10,1,6
TRX-2025-09845,Agus Sari,TV Panasonic 65 inch,2023-03-15,2023-03-17,2,1296305,B010,TV,717000,6,1,2
TRX-2025-09846,Dewi Santoso,TV Panasonic 43 inch,2023-09-16,2023-09-20,4,1236700,B004,TV,311000,12,1,12
TRX-2025-09847,Joko Santoso,TV LG 55 inch,2023-12-15,2023-12-19,4,2093737,B009,TV,566000,8,1,3
TRX-2025-09848,Andi Hidayat,Screen 2x3,2025-11-13,2025-11-14,1,269540,B002,Screen,285000,10,1,4
TRX-2025-09849,Agus Sari,TV LG 55 inch,2023-11-09,2023-11-11,2,968839,B009,TV,524000,8,1,7
TRX-2025-09850,Rian Ramadhan,Proyektor Epson 6000 Lumens,2025-09-18,2025-09-24,6,5208813,B001,Proyektor,959000,15,1,4
TRX-2025-09851,Rina Putri,Proyektor Epson 6000 Lumens,2024-09-25,2024-09-26,1,998891,B001,Proyektor,1026000,15,1,12
TRX-2025-09852,Budi Wijaya,Screen 2x3,2023-06-28,2023-06-29,1,289717,B002,Screen,295000,10,1,6
TRX-2025-09853,Yanto Kusuma,TV Panasonic 75 inch,2024-05-05,2024-05-07,2,2279026,B012,TV,1246000,4,1,4
TRX-2025-09854,Maya Hidayat,TV Panasonic 43 inch,2023-08-19,2023-08-21,2,612805,B004,TV,311000,12,1,8
TRX-2025-09855,Rian Wijaya,TV Panasonic 43 inch,2025-08-10,2025-08-14,4,1238196,B004,TV,313000,12,1,11
TRX-2025-09856,Andi Santoso,Screen 3x4,2023-07-17,2023-07-23,6,2238949,B003,Screen,404000,8,1,0
TRX-2025-09857,Hadi Lestari,Proyektor Epson 6000 Lumens,2024-01-09,2024-01-14,5,4666676,B001,Proyektor,1006000,15,1,7
TRX-2025-09858,Andi Wijaya,TV LG 75 inch,2024-02-13,2024-02-20,7,8604441,B013,TV,1234000,4,1,4
TRX-2025-09859,Agus Saputra,TV Panasonic 75 inch,2023-04-23,2023-04-26,3,3383205,B012,TV,1198000,4,1,3
TRX-2025-09860,Doni Saputra,TV LG 50 inch,2024-10-11,2024-10-18,7,2909067,B007,TV,444000,10,1,3
TRX-2025-09861,Yanto Saputra,TV Panasonic 43 inch,2025-07-26,2025-07-30,4,1126684,B004,TV,289000,12,1,12
TRX-2025-09862,Yanto Saputra,Proyektor Epson 6000 Lumens,2025-04-25,2025-05-02,7,6822740,B001,Proyektor,1039000,15,1,8
TRX-2025-09863,Budi Kusuma,Screen 3x4,2024-05-22,2024-05-26,4,1608356,B003,Screen,416000,8,1,0
TRX-2025-09864,Joko Hidayat,TV LG 50 inch,2024-03-06,2024-03-12,6,2366578,B007,TV,429000,10,1,2
TRX-2025-09865,Hadi Putri,Proyektor Epson 6000 Lumens,2024-04-13,2024-04-15,2,1925529,B001,Proyektor,967000,15,1,0
TRX-2025-09866,Yanto Hidayat,TV LG 43 inch,2025-10-12,2025-10-16,4,1144434,B005,TV,310000,12,1,0
TRX-2025-09867,Budi Sari,TV LG 55 inch,2024-11-07,2024-11-14,7,3620197,B009,TV,525000,8,1,2
TRX-2025-09868,Siska Sari,TV Panasonic 50 inch,2025-09-11,2025-09-17,6,2528332,B006,TV,437000,10,1,3
TRX-2025-09869,Budi Saputra,Proyektor Epson 6000 Lumens,2024-08-07,2024-08-12,5,4443489,B001,Proyektor,952000,15,1,4
TRX-2025-09870,Agus Putri,TV LG 65 inch,2023-08-05,2023-08-12,7,4334740,B011,TV,679000,6,1,0
TRX-2025-09871,Budi Saputra,TV LG 50 inch,2023-02-24,2023-02-27,3,1288191,B007,TV,430000,10,1,10
TRX-2025-09872,Doni Saputra,Proyektor Epson 6000 Lumens,2023-01-25,2023-01-27,2,1890246,B001,Proyektor,958000,15,1,0
TRX-2025-09873,Siti Ramadhan,TV Panasonic 50 inch,2024-04-22,2024-04-24,2,828130,B006,TV,447000,10,1,7
TRX-2025-09874,Dewi Saputra,Proyektor Epson 6000 Lumens,2023-08-15,2023-08-18,3,2835277,B001,Proyektor,970000,15,1,5
TRX-2025-09875,Hadi Santoso,TV Panasonic 43 inch,2024-03-28,2024-04-01,4,1155875,B004,TV,303000,12,1,10
TRX-2025-09876,Siska Santoso,Proyektor Epson 6000 Lumens,2024-09-13,2024-09-14,1,1005870,B001,Proyektor,1009000,15,1,14
TRX-2025-09877,Rian Hidayat,Proyektor Epson 6000 Lumens,2023-10-26,2023-11-02,7,6335640,B001,Proyektor,1001000,15,1,7
TRX-2025-09878,Doni Sari,Screen 3x4,2023-05-10,2023-05-17,7,2735211,B003,Screen,411000,8,1,0
TRX-2025-09879,Rian Saputra,Proyektor Epson 6000 Lumens,2024-05-23,2024-05-29,6,6170273,B001,Proyektor,1029000,15,1,1
TRX-2025-09880,Siska Ramadhan,Screen 2x3,2025-10-21,2025-10-22,1,266528,B002,Screen,293000,10,1,2
TRX-2025-09881,Doni Saputra,TV Panasonic 43 inch,2023-05-28,2023-06-04,7,2072732,B004,TV,312000,12,1,0
TRX-2025-09882,Budi Wijaya,TV LG 50 inch,2025-06-25,2025-06-27,2,896897,B007,TV,470000,10,1,5
TRX-2025-09883,Yanto Wijaya,TV Panasonic 55 inch,2023-02-25,2023-02-27,2,998329,B008,TV,548000,8,1,0
TRX-2025-09884,Joko Ramadhan,TV LG 43 inch,2023-09-08,2023-09-10,2,523935,B005,TV,287000,12,1,12
TRX-2025-09885,Yanto Saputra,TV LG 43 inch,2024-01-30,2024-02-03,4,1146601,B005,TV,309000,12,1,1
TRX-2025-09886,Dewi Putri,TV Panasonic 65 inch,2023-05-30,2023-06-01,2,1396721,B010,TV,705000,6,1,3
TRX-2025-09887,Dewi Ramadhan,TV LG 65 inch,2023-10-18,2023-10-20,2,1428762,B011,TV,731000,6,1,0
TRX-2025-09888,Eka Putri,Screen 3x4,2023-02-16,2023-02-22,6,2420275,B003,Screen,420000,8,1,0
TRX-2025-09889,Rian Ramadhan,TV Panasonic 65 inch,2024-03-31,2024-04-06,6,3788180,B010,TV,690000,6,1,4
TRX-2025-09890,Eka Pratama,Screen 3x4,2024-05-08,2024-05-10,2,741208,B003,Screen,382000,8,1,3
TRX-2025-09891,Agus Saputra,TV Panasonic 55 inch,2025-07-12,2025-07-17,5,2707589,B008,TV,559000,8,1,2
TRX-2025-09892,Rina Saputra,Proyektor Epson 6000 Lumens,2023-08-13,2023-08-17,4,4051227,B001,Proyektor,1037000,15,1,8
TRX-2025-09893,Andi Putri,TV Panasonic 50 inch,2025-01-06,2025-01-12,6,2476619,B006,TV,430000,10,1,10
TRX-2025-09894,Agus Wijaya,TV Panasonic 50 inch,2024-06-26,2024-07-03,7,3215646,B006,TV,467000,10,1,2
TRX-2025-09895,Eka Saputra,TV Panasonic 43 inch,2025-10-15,2025-10-20,5,1403757,B004,TV,292000,12,1,0
TRX-2025-09896,Dewi Lestari,TV LG 55 inch,2023-12-31,2024-01-04,4,2195999,B009,TV,552000,8,1,7
TRX-2025-09897,Siti Ramadhan,TV LG 55 inch,2025-06-09,2025-06-16,7,3660542,B009,TV,529000,8,1,7
TRX-2025-09898,Agus Ramadhan,TV Panasonic 65 inch,2023-12-27,2023-12-29,2,1356851,B010,TV,719000,6,1,6
TRX-2025-09899,Dewi Pratama,TV LG 65 inch,2023-08-26,2023-09-02,7,4658694,B011,TV,682000,6,1,1
TRX-2025-09900,Siska Putri,TV Panasonic 65 inch,2025-08-10,2025-08-14,4,2552500,B010,TV,674000,6,1,1
TRX-2025-09901,Joko Hidayat,TV LG 65 inch,2024-03-17,2024-03-22,5,3239410,B011,TV,707000,6,1,1
TRX-2025-09902,Dewi Santoso,TV LG 50 inch,2023-03-15,2023-03-22,7,2959415,B007,TV,448000,10,1,9
TRX-2025-09903,Dewi Kusuma,TV Panasonic 50 inch,2025-01-22,2025-01-26,4,1690827,B006,TV,433000,10,1,4
TRX-2025-09904,Rina Wijaya,TV LG 65 inch,2025-05-26,2025-06-02,7,4744380,B011,TV,683000,6,1,6
TRX-2025-09905,Andi Wijaya,TV Panasonic 55 inch,2024-03-09,2024-03-10,1,528436,B008,TV,541000,8,1,4
TRX-2025-09906,Rian Pratama,TV LG 55 inch,2024-08-31,2024-09-04,4,2218367,B009,TV,572000,8,1,2
TRX-2025-09907,Hadi Lestari,TV LG 50 inch,2025-02-03,2025-02-07,4,1744159,B007,TV,464000,10,1,9
TRX-2025-09908,Andi Hidayat,TV Panasonic 50 inch,2023-05-28,2023-06-04,7,3198237,B006,TV,462000,10,1,10
TRX-2025-09909,Rina Saputra,Proyektor Epson 6000 Lumens,2025-12-20,2025-12-22,2,1944049,B001,Proyektor,1028000,15,1,11
TRX-2025-09910,Dewi Ramadhan,TV Panasonic 50 inch,2025-07-15,2025-07-21,6,2755284,B006,TV,467000,10,1,6
TRX-2025-09911,Siska Pratama,Screen 2x3,2025-07-01,2025-07-05,4,1121769,B002,Screen,285000,10,1,1
TRX-2025-09912,Hadi Saputra,TV LG 50 inch,2025-03-25,2025-03-29,4,1713561,B007,TV,464000,10,1,3
TRX-2025-09913,Rina Kusuma,Proyektor Epson 6000 Lumens,2025-03-23,2025-03-28,5,4786996,B001,Proyektor,1017000,15,1,4
TRX-2025-09914,Maya Putri,TV LG 75 inch,2024-03-15,2024-03-17,2,2180209,B013,TV,1171000,4,1,1
TRX-2025-09915,Hadi Kusuma,TV Panasonic 43 inch,2023-08-11,2023-08-15,4,1144847,B004,TV,289000,12,1,2
TRX-2025-09916,Andi Wijaya,TV Panasonic 50 inch,2023-04-07,2023-04-09,2,844332,B006,TV,465000,10,1,3
TRX-2025-09917,Hadi Lestari,TV LG 55 inch,2023-11-05,2023-11-09,4,2181009,B009,TV,571000,8,1,2
TRX-2025-09918,Dewi Santoso,TV Panasonic 65 inch,2023-06-10,2023-06-15,5,3394306,B010,TV,688000,6,1,3
TRX-2025-09919,Agus Santoso,TV LG 65 inch,2023-08-25,2023-08-30,5,3205971,B011,TV,668000,6,1,6
TRX-2025-09920,Joko Hidayat,TV Panasonic 50 inch,2023-02-23,2023-02-25,2,925056,B006,TV,468000,10,1,3
TRX-2025-09921,Dewi Santoso,TV Panasonic 50 inch,2023-09-17,2023-09-20,3,1182246,B006,TV,428000,10,1,1
TRX-2025-09922,Agus Lestari,Proyektor Epson 6000 Lumens,2023-03-28,2023-04-04,7,6552589,B001,Proyektor,1021000,15,1,7
TRX-2025-09923,Lia Sari,TV Panasonic 65 inch,2025-06-26,2025-06-30,4,2684578,B010,TV,673000,6,1,3
TRX-2025-09924,Andi Lestari,Screen 2x3,2023-01-01,2023-01-07,6,1722247,B002,Screen,303000,10,1,2
TRX-2025-09925,Andi Santoso,Screen 2x3,2023-09-11,2023-09-14,3,799769,B002,Screen,292000,10,1,3
TRX-2025-09926,Eka Saputra,TV LG 75 inch,2025-09-14,2025-09-20,6,6436617,B013,TV,1177000,4,1,3
TRX-2025-09927,Yanto Saputra,TV LG 55 inch,2024-06-05,2024-06-07,2,1062912,B009,TV,565000,8,1,7
TRX-2025-09928,Doni Ramadhan,TV LG 55 inch,2024-09-11,2024-09-16,5,2398600,B009,TV,528000,8,1,6
TRX-2025-09929,Andi Ramadhan,Proyektor Epson 6000 Lumens,2023-05-12,2023-05-18,6,5389228,B001,Proyektor,969000,15,1,13
TRX-2025-09930,Lia Sari,TV Panasonic 50 inch,2024-03-29,2024-03-30,1,432691,B006,TV,451000,10,1,1
TRX-2025-09931,Hadi Saputra,TV Panasonic 43 inch,2023-04-19,2023-04-23,4,1154736,B004,TV,314000,12,1,7
TRX-2025-09932,Maya Pratama,TV LG 55 inch,2024-11-16,2024-11-22,6,3326048,B009,TV,560000,8,1,5
TRX-2025-09933,Siti Lestari,TV LG 43 inch,2023-09-03,2023-09-07,4,1092858,B005,TV,300000,12,1,10
